PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
TUN835;BOLIVAR;TURBACO;PUBLICO
HVN837;QUINDIO;CALARCA;PARTICULAR
DWN834;CESAR;ROBLES (LA P;PARTICULAR
IYN835;CESAR;AGUACHICA;PARTICULAR
IYN836;CESAR;AGUACHICA;PARTICULAR
IYN837;CESAR;AGUACHICA;PARTICULAR
IYN838;CESAR;AGUACHICA;PARTICULAR
TYN835;BOLIVAR;CARTAGENA;PUBLICO
CZN831;MAGDALENA;CIENAGA;PARTICULAR
GZN831;CALDAS;MANIZALES;PARTICULAR
TAO830;ANTIOQUIA;MEDELLIN;PUBLICO
MBO833;VALLE;CALI;PARTICULAR
WBO833;CALDAS;LA DORADA;PUBLICO
HCO834;CALDAS;CHINCHINA;PARTICULAR
UCO836;BOLIVAR;MAGANGUE;PUBLICO
KEO839;ANTIOQUIA;MEDELLIN;PARTICULAR
REO836;VALLE;CALI;PARTICULAR
VEO833;CALDAS;VILLAMARIA;PUBLICO
IFO833;ANTIOQUIA;TURBO;PARTICULAR
DGO833;CALDAS;LA DORADA;PARTICULAR
DGO838;CALDAS;LA DORADA;PARTICULAR
RGO837;LA GUAJIRA;RIOHACHA;PARTICULAR
WGO833;RISARALDA;PEREIRA;PUBLICO
RHO838;ANTIOQUIA;RIONEGRO;PARTICULAR
WHO830;RISARALDA;ST ROSA DCA;PUBLICO
SIO837;MAGDALENA;CIENAGA;PUBLICO
XIO833;BOYACA;PUERTO BOYAC;PUBLICO
DJO839;CALDAS;LA DORADA;PARTICULAR
IJO835;NARINO;TUQUERRES;PARTICULAR
LLO831;ANTIOQUIA;ITAGUI;PARTICULAR
RLO839;VALLE;ROLDANILLO;PARTICULAR
TLO836;ANTIOQUIA;ENVIGADO;PUBLICO
JNO834;TOLIMA;GUAYABAL;PARTICULAR
RNO832;VALLE;ROLDANILLO;PARTICULAR
FPO838;TOLIMA;FRESNO;PARTICULAR
LPO833;SANTANDER;BARBOSA;PARTICULAR
LPO834;SANTANDER;BARBOSA;PARTICULAR
LPO837;SANTANDER;BARBOSA;PARTICULAR
LPO839;SANTANDER;BARBOSA;PARTICULAR
DQO834;BOYACA;DUITAMA;PARTICULAR
BRO835;SANTANDER;BUCARAMANGA;PARTICULAR
DRO836;BOYACA;DUITAMA;PARTICULAR
DSO834;BOYACA;DUITAMA;PARTICULAR
LSO837;CUNDINAMARCA;VILLETA;PARTICULAR
CUO838;NORTESANTAN;CUCUTA;PARTICULAR
DUO833;CESAR;VALLEDUPAR;PARTICULAR
UUO831;NORTESANTAN;CONVENCION;PUBLICO
FVO832;CUNDINAMARCA;FACATATIVA;PARTICULAR
HVO831;QUINDIO;CALARCA;PARTICULAR
BWO833;ANTIOQUIA;SABANETA;PARTICULAR
KXO835;ANTIOQUIA;BELLO;PARTICULAR
FYO833;CUNDINAMARCA;FACATATIVA;PARTICULAR
FZO833;CUNDINAMARCA;FACATATIVA;PARTICULAR
LZO831;VALLE;CALI;PARTICULAR
KAP835;ANTIOQUIA;MEDELLIN;PARTICULAR
FBP832;CUNDINAMARCA;SOACHA;PARTICULAR
HCP834;CALDAS;CHINCHINA;PARTICULAR
JCP835;BOYACA;GUATEQUE;PARTICULAR
LCP836;ANTIOQUIA;MEDELLIN;PARTICULAR
JDP834;BOYACA;GUATEQUE;PARTICULAR
RDP836;ATLANTICO;BARRANQUILLA;PARTICULAR
KEP835;ANTIOQUIA;MEDELLIN;PARTICULAR
KEP838;ANTIOQUIA;MEDELLIN;PARTICULAR
LEP837;AMAZONAS;LETICIA;PARTICULAR
TEP833;CESAR;ROBLES (LA P;PUBLICO
IFP838;ANTIOQUIA;TURBO;PARTICULAR
IFP839;ANTIOQUIA;TURBO;PARTICULAR
HGP832;CALDAS;ANSERMA;PARTICULAR
RGP839;LA GUAJIRA;RIOHACHA;PARTICULAR
WGP835;RISARALDA;PEREIRA;PUBLICO
NHP832;VALLE;BUGA;PARTICULAR
WHP832;RISARALDA;ST ROSA DCA;PUBLICO
FIP836;CAQUETA;FLORENCIA;PARTICULAR
XIP833;BOYACA;PUERTO BOYAC;PUBLICO
ELP835;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
JLP830;TOLIMA;GUAYABAL;PARTICULAR
JLP834;TOLIMA;GUAYABAL;PARTICULAR
KLP836;VALLE;GUACARI;PARTICULAR
LLP831;ANTIOQUIA;ITAGUI;PARTICULAR
TLP833;ANTIOQUIA;ENVIGADO;PUBLICO
TLP835;ANTIOQUIA;ENVIGADO;PUBLICO
JMP832;TOLIMA;GUAYABAL;PARTICULAR
RNP838;VALLE;ROLDANILLO;PARTICULAR
IOP837;SANTANDER;SAN GIL;PARTICULAR
LOP837;SANTANDER;BARBOSA;PARTICULAR
DSP839;BOYACA;DUITAMA;PARTICULAR
KSP836;VALLE;GUACARI;PARTICULAR
JTP832;TOLIMA;FRESNO;PARTICULAR
TUP836;BOLIVAR;TURBACO;PUBLICO
CVP833;MAGDALENA;CIENAGA;PARTICULAR
HVP830;QUINDIO;CALARCA;PARTICULAR
HVP831;QUINDIO;CALARCA;PARTICULAR
HVP838;QUINDIO;CALARCA;PARTICULAR
IWP838;NORTESANTAN;PAMPLONA;PARTICULAR
KWP837;ANTIOQUIA;BELLO;PARTICULAR
MWP830;CALDAS;MANIZALES;PARTICULAR
FZP834;CUNDINAMARCA;FACATATIVA;PARTICULAR
RZP833;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
RZP838;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
KEQ833;ANTIOQUIA;MEDELLIN;PARTICULAR
KEQ834;ANTIOQUIA;MEDELLIN;PARTICULAR
KEQ837;ANTIOQUIA;MEDELLIN;PARTICULAR
VEQ833;CALDAS;VILLAMARIA;PUBLICO
NFQ833;VALLE;PALMIRA;PARTICULAR
TFQ833;META;ACACIAS;PUBLICO
NGQ837;VALLE;BUGA;PARTICULAR
WGQ831;RISARALDA;PEREIRA;PUBLICO
WGQ839;RISARALDA;PEREIRA;PUBLICO
RHQ838;ANTIOQUIA;RIONEGRO;PARTICULAR
EIQ834;SANTANDER;BARRANCABERM;PARTICULAR
FIQ839;CAQUETA;FLORENCIA;PARTICULAR
SIQ837;MAGDALENA;CIENAGA;PUBLICO
RJQ834;VALLE;ROLDANILLO;PARTICULAR
CLQ835;ANTIOQUIA;FRONTINO;PARTICULAR
RLQ839;VALLE;ROLDANILLO;PARTICULAR
IMQ834;SANTANDER;BARRANCABERM;PARTICULAR
LPQ832;SANTANDER;BARBOSA;PARTICULAR
LPQ833;SANTANDER;BARBOSA;PARTICULAR
LPQ834;SANTANDER;BARBOSA;PARTICULAR
LPQ836;SANTANDER;BARBOSA;PARTICULAR
LPQ837;SANTANDER;BARBOSA;PARTICULAR
LPQ839;SANTANDER;BARBOSA;PARTICULAR
MPQ832;CUNDINAMARCA;MOSQUERA;PARTICULAR
SPQ839;CUNDINAMARCA;CHIA;PUBLICO
BRQ835;SANTANDER;BUCARAMANGA;PARTICULAR
HRQ831;RISARALDA;ST ROSA DCA;PARTICULAR
SSQ836;CUNDINAMARCA;FUSAGASUGA;PUBLICO
SSQ839;CUNDINAMARCA;FUSAGASUGA;PUBLICO
BTQ835;SANTANDER;BUCARAMANGA;PARTICULAR
MTQ830;CALDAS;MANIZALES;PARTICULAR
GUQ838;CAUCA;POPAYAN;PARTICULAR
JVQ836;HUILA;NEIVA;PARTICULAR
MVQ830;CALDAS;MANIZALES;PARTICULAR
FWQ835;CUNDINAMARCA;FACATATIVA;PARTICULAR
HWQ834;QUINDIO;CALARCA;PARTICULAR
IXQ838;CESAR;VALLEDUPAR;PARTICULAR
CZQ839;MAGDALENA;CIENAGA;PARTICULAR
MCR830;VALLE;CALI;PARTICULAR
UCR836;BOLIVAR;MAGANGUE;PUBLICO
RDR839;ATLANTICO;BARRANQUILLA;PARTICULAR
KER836;ANTIOQUIA;MEDELLIN;PARTICULAR
KER837;ANTIOQUIA;MEDELLIN;PARTICULAR
KER838;ANTIOQUIA;MEDELLIN;PARTICULAR
RHR834;ANTIOQUIA;RIONEGRO;PARTICULAR
KIR831;VALLE;GUACARI;PARTICULAR
LLR835;ANTIOQUIA;ITAGUI;PARTICULAR
RLR830;VALLE;ROLDANILLO;PARTICULAR
EMR831;TOLIMA;ESPINAL;PARTICULAR
JNR836;TOLIMA;GUAYABAL;PARTICULAR
LNR831;CORDOBA;LORICA;PARTICULAR
MOR838;CUNDINAMARCA;MOSQUERA;PARTICULAR
FPR834;TOLIMA;FRESNO;PARTICULAR
MPR833;CUNDINAMARCA;MOSQUERA;PARTICULAR
IRR830;SANTANDER;SOCORRO;PARTICULAR
KRR837;VALLE;GUACARI;PARTICULAR
URR839;META;VILLAVICENCI;PUBLICO
ZRR830;BOYACA;SOATA;PARTICULAR
BTR831;SANTANDER;BUCARAMANGA;PARTICULAR
KTR831;VALLE;GUACARI;PARTICULAR
CUR839;NORTESANTAN;CUCUTA;PARTICULAR
MUR830;CALDAS;MANIZALES;PARTICULAR
MUR831;CALDAS;MANIZALES;PARTICULAR
MUR832;CALDAS;MANIZALES;PARTICULAR
MUR835;CALDAS;MANIZALES;PARTICULAR
MUR837;CALDAS;MANIZALES;PARTICULAR
CVR836;MAGDALENA;CIENAGA;PARTICULAR
IVR830;NORTESANTAN;OCANA;PARTICULAR
IVR839;NORTESANTAN;OCANA;PARTICULAR
HWR833;QUINDIO;CALARCA;PARTICULAR
CXR832;MAGDALENA;CIENAGA;PARTICULAR
CZR837;MAGDALENA;CIENAGA;PARTICULAR
DZR832;VALLE;BUENAVENTURA;PARTICULAR
CCS837;VALLE;CALI;PARTICULAR
HCS832;CALDAS;CHINCHINA;PARTICULAR
HCS834;CALDAS;CHINCHINA;PARTICULAR
ICS834;SANTANDER;BUCARAMANGA;PARTICULAR
WCS832;CALDAS;LA DORADA;PUBLICO
JDS832;BOYACA;GUATEQUE;PARTICULAR
JDS834;BOYACA;GUATEQUE;PARTICULAR
KES832;ANTIOQUIA;MEDELLIN;PARTICULAR
EIS833;SANTANDER;BARRANCABERM;PARTICULAR
JJS835;TOLIMA;IBAGUE;PARTICULAR
JJS836;TOLIMA;IBAGUE;PARTICULAR
JJS839;TOLIMA;IBAGUE;PARTICULAR
KJS837;VALLE;GUACARI;PARTICULAR
ALS834;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
ILS834;NARINO;IPIALES;PARTICULAR
JLS836;TOLIMA;GUAYABAL;PARTICULAR
JLS839;TOLIMA;GUAYABAL;PARTICULAR
NLS836;VALLE;CARTAGO;PARTICULAR
NLS837;VALLE;CARTAGO;PARTICULAR
RLS832;VALLE;ROLDANILLO;PARTICULAR
VLS834;VALLE;BUGA;PUBLICO
VLS836;VALLE;BUGA;PUBLICO
VLS837;VALLE;BUGA;PUBLICO
WLS834;RISARALDA;LA VIRGINIA;PUBLICO
WLS835;RISARALDA;LA VIRGINIA;PUBLICO
WLS836;RISARALDA;LA VIRGINIA;PUBLICO
WLS837;RISARALDA;LA VIRGINIA;PUBLICO
WLS839;RISARALDA;LA VIRGINIA;PUBLICO
RMS831;VALLE;ROLDANILLO;PARTICULAR
MOS833;CUNDINAMARCA;MOSQUERA;PARTICULAR
UPS832;CORDOBA;MONTERIA;PUBLICO
BRS839;SANTANDER;BUCARAMANGA;PARTICULAR
DRS839;BOYACA;DUITAMA;PARTICULAR
VRS836;NARINO;LA MACARENA;PUBLICO
KUS837;ANTIOQUIA;BELLO;PARTICULAR
BWS831;ANTIOQUIA;SABANETA;PARTICULAR
KYS839;ANTIOQUIA;BELLO;PARTICULAR
LZS830;VALLE;CALI;PARTICULAR
LZS836;VALLE;CALI;PARTICULAR
TZS833;BOLIVAR;CARTAGENA;PUBLICO
VDT831;CALDAS;VILLAMARIA;PUBLICO
KET830;ANTIOQUIA;MEDELLIN;PARTICULAR
KET833;ANTIOQUIA;MEDELLIN;PARTICULAR
KET834;ANTIOQUIA;MEDELLIN;PARTICULAR
KET836;ANTIOQUIA;MEDELLIN;PARTICULAR
KET838;ANTIOQUIA;MEDELLIN;PARTICULAR
UET836;BOLIVAR;MOMPOX;PUBLICO
DGT836;CALDAS;LA DORADA;PARTICULAR
KIT836;VALLE;GUACARI;PARTICULAR
HJT830;CUNDINAMARCA;CHIA;PARTICULAR
GLT838;CUNDINAMARCA;GIRARDOT;PARTICULAR
DNT839;CALDAS;LA DORADA;PARTICULAR
VOT835;VALLE;FLORIDA;PUBLICO
WOT835;QUINDIO;CALARCA;PUBLICO
IPT832;SANTANDER;BARBOSA;PARTICULAR
KST833;VALLE;GUACARI;PARTICULAR
UST836;META;VILLAVICENCI;PUBLICO
HTT834;QUINDIO;ARMENIA;PARTICULAR
CVT834;MAGDALENA;CIENAGA;PARTICULAR
IWT833;NORTESANTAN;PAMPLONA;PARTICULAR
CZT838;MAGDALENA;CIENAGA;PARTICULAR
RZT834;BOGOTAD.E.;BOGOTA D.E.;PUBLICO
CCU833;VALLE;CALI;PARTICULAR
RCU830;ATLANTICO;BARRANQUILLA;PARTICULAR
NDU834;VALLE;CALI;PARTICULAR
KEU830;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU831;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU833;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU834;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU835;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU837;ANTIOQUIA;MEDELLIN;PARTICULAR
KEU839;ANTIOQUIA;MEDELLIN;PARTICULAR
REU830;VALLE;CALI;PARTICULAR
GHU831;SANTANDER;GIRON;PARTICULAR
GHU832;SANTANDER;GIRON;PARTICULAR
GHU833;SANTANDER;GIRON;PARTICULAR
GHU835;SANTANDER;GIRON;PARTICULAR
GHU836;SANTANDER;GIRON;PARTICULAR
GHU837;SANTANDER;GIRON;PARTICULAR
GHU839;SANTANDER;GIRON;PARTICULAR
EIU832;SANTANDER;BARRANCABERM;PARTICULAR
KIU834;VALLE;GUACARI;PARTICULAR
LIU830;CUNDINAMARCA;MINISTERIO T;PARTICULAR
EJU839;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
HJU839;CUNDINAMARCA;CHIA;PARTICULAR
IJU836;NARINO;TUQUERRES;PARTICULAR
HKU830;RISARALDA;PEREIRA;PARTICULAR
LLU834;ANTIOQUIA;ITAGUI;PARTICULAR
EMU835;TOLIMA;ESPINAL;PARTICULAR
IMU832;SANTANDER;BARRANCABERM;PARTICULAR
JMU837;TOLIMA;GUAYABAL;PARTICULAR
TMU832;ANTIOQUIA;BELLO;PUBLICO
JNU830;TOLIMA;GUAYABAL;PARTICULAR
LNU833;CORDOBA;LORICA;PARTICULAR
RNU834;VALLE;ROLDANILLO;PARTICULAR
HPU832;TOLIMA;CHAPARRAL;PARTICULAR
HRU833;RISARALDA;ST ROSA DCA;PARTICULAR
KSU834;VALLE;GUACARI;PARTICULAR
HTU835;QUINDIO;ARMENIA;PARTICULAR
KTU838;VALLE;GUACARI;PARTICULAR
IVU837;NORTESANTAN;OCANA;PARTICULAR
CXU837;MAGDALENA;CIENAGA;PARTICULAR
IXU832;CESAR;VALLEDUPAR;PARTICULAR
KXU839;ANTIOQUIA;BELLO;PARTICULAR
CYU837;MAGDALENA;CIENAGA;PARTICULAR
BZU831;VALLE;CALI;PARTICULAR
DAV832;VALLE;CANDELARIA;PARTICULAR
DAV837;VALLE;CANDELARIA;PARTICULAR
DAV838;VALLE;CANDELARIA;PARTICULAR
KAV831;ANTIOQUIA;MEDELLIN;PARTICULAR
KAV833;ANTIOQUIA;MEDELLIN;PARTICULAR
RCV839;ATLANTICO;BARRANQUILLA;PARTICULAR
UCV834;BOLIVAR;MAGANGUE;PUBLICO
WCV833;CALDAS;LA DORADA;PUBLICO
CDV836;VALLE;CALI;PARTICULAR
KDV837;ANTIOQUIA;MEDELLIN;PARTICULAR
NDV835;VALLE;CALI;PARTICULAR
KEV830;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV834;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV836;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV837;ANTIOQUIA;MEDELLIN;PARTICULAR
KEV839;ANTIOQUIA;MEDELLIN;PARTICULAR
FGV831;CAQUETA;FLORENCIA;PARTICULAR
TGV831;BOYACA;SOATA;PUBLICO
EIV836;SANTANDER;BARRANCABERM;PARTICULAR
KIV839;VALLE;GUACARI;PARTICULAR
HJV833;CUNDINAMARCA;CHIA;PARTICULAR
JKV839;TOLIMA;IBAGUE;PARTICULAR
MKV837;ANTIOQUIA;MEDELLIN;PARTICULAR
JMV838;TOLIMA;GUAYABAL;PARTICULAR
KNV830;VALLE;GUACARI;PARTICULAR
KNV832;VALLE;GUACARI;PARTICULAR
KNV835;VALLE;GUACARI;PARTICULAR
KNV836;VALLE;GUACARI;PARTICULAR
RNV834;VALLE;ROLDANILLO;PARTICULAR
FOV831;TOLIMA;FRESNO;PARTICULAR
FOV832;TOLIMA;FRESNO;PARTICULAR
IOV834;SANTANDER;SAN GIL;PARTICULAR
HPV830;TOLIMA;CHAPARRAL;PARTICULAR
BRV831;SANTANDER;BUCARAMANGA;PARTICULAR
MSV838;CORDOBA;MONTERIA;PARTICULAR
DTV832;BOYACA;DUITAMA;PARTICULAR
KTV835;VALLE;GUACARI;PARTICULAR
JVV837;HUILA;NEIVA;PARTICULAR
FWV833;CUNDINAMARCA;FACATATIVA;PARTICULAR
DAW830;VALLE;CANDELARIA;PARTICULAR
DAW834;VALLE;CANDELARIA;PARTICULAR
DAW835;VALLE;CANDELARIA;PARTICULAR
DAW837;VALLE;CANDELARIA;PARTICULAR
DAW839;VALLE;CANDELARIA;PARTICULAR
MAW838;VALLE;CALI;PARTICULAR
NBW835;VALLE;CALI;PARTICULAR
UBW833;BOLIVAR;MAGANGUE;PUBLICO
CDW838;VALLE;CALI;PARTICULAR
HDW831;CALDAS;CHINCHINA;PARTICULAR
IDW837;ANTIOQUIA;TURBO;PARTICULAR
JDW839;BOYACA;GUATEQUE;PARTICULAR
VEW839;CALDAS;VILLAMARIA;PUBLICO
JGW830;BOYACA;PUERTO BOYAC;PARTICULAR
JGW833;BOYACA;PUERTO BOYAC;PARTICULAR
LGW831;ANTIOQUIA;YARUMAL;PARTICULAR
MGW836;ANTIOQUIA;MEDELLIN;PARTICULAR
RHW832;ANTIOQUIA;RIONEGRO;PARTICULAR
RHW836;ANTIOQUIA;RIONEGRO;PARTICULAR
HIW831;CALDAS;AGUADAS;PARTICULAR
IIW837;NARINO;TUQUERRES;PARTICULAR
JKW839;TOLIMA;IBAGUE;PARTICULAR
RKW836;VALLE;ROLDANILLO;PARTICULAR
CLW834;ANTIOQUIA;FRONTINO;PARTICULAR
GLW835;CUNDINAMARCA;GIRARDOT;PARTICULAR
LMW832;ANTIOQUIA;BELLO;PARTICULAR
INW838;CASANARE;YOPAL;PARTICULAR
RNW834;VALLE;ROLDANILLO;PARTICULAR
LOW832;SANTANDER;BARBOSA;PARTICULAR
SPW834;CUNDINAMARCA;CHIA;PUBLICO
HQW831;TOLIMA;CHAPARRAL;PARTICULAR
HTW831;QUINDIO;ARMENIA;PARTICULAR
LUW837;META;VILLAVICENCI;PARTICULAR
CVW833;MAGDALENA;CIENAGA;PARTICULAR
CVW836;MAGDALENA;CIENAGA;PARTICULAR
HVW839;QUINDIO;CALARCA;PARTICULAR
VVW830;HUILA;NEIVA;PUBLICO
MXW838;CALDAS;MANIZALES;PARTICULAR
DAX831;VALLE;CANDELARIA;PARTICULAR
DAX832;VALLE;CANDELARIA;PARTICULAR
DAX835;VALLE;CANDELARIA;PARTICULAR
DAX838;VALLE;CANDELARIA;PARTICULAR
RBX839;ATLANTICO;BARRANQUILLA;PARTICULAR
KCX830;ANTIOQUIA;MEDELLIN;PARTICULAR
WCX838;CALDAS;LA DORADA;PUBLICO
HFX830;CALDAS;LA DORADA;PARTICULAR
RFX834;RISARALDA;LA VIRGINIA;PARTICULAR
IGX831;NARINO;TUQUERRES;PARTICULAR
RGX834;LA GUAJIRA;RIOHACHA;PARTICULAR
RGX839;LA GUAJIRA;RIOHACHA;PARTICULAR
IIX830;NARINO;TUQUERRES;PARTICULAR
HKX839;RISARALDA;PEREIRA;PARTICULAR
GLX838;CUNDINAMARCA;GIRARDOT;PARTICULAR
LLX835;ANTIOQUIA;ITAGUI;PARTICULAR
DMX834;CALDAS;LA DORADA;PARTICULAR
RMX832;VALLE;ROLDANILLO;PARTICULAR
LNX835;CORDOBA;LORICA;PARTICULAR
MNX838;BOYACA;MONIQUIRA;PARTICULAR
RNX834;VALLE;ROLDANILLO;PARTICULAR
WNX834;QUINDIO;CALARCA;PUBLICO
MPX833;CUNDINAMARCA;MOSQUERA;PARTICULAR
LQX831;SANTANDER;BARBOSA;PARTICULAR
FRX837;CUNDINAMARCA;MOSQUERA;PARTICULAR
URX835;META;VILLAVICENCI;PUBLICO
ESX832;ATLANTICO;MALAMBO;PARTICULAR
ESX834;ATLANTICO;MALAMBO;PARTICULAR
ESX837;ATLANTICO;MALAMBO;PARTICULAR
HSX834;RISARALDA;LA VIRGINIA;PARTICULAR
LSX839;CUNDINAMARCA;VILLETA;PARTICULAR
IUX836;NORTESANTAN;OCANA;PARTICULAR
LUX834;META;VILLAVICENCI;PARTICULAR
IVX834;NORTESANTAN;OCANA;PARTICULAR
IVX835;NORTESANTAN;OCANA;PARTICULAR
JVX835;HUILA;NEIVA;PARTICULAR
WVX834;TOLIMA;LERIDA;PUBLICO
IWX830;NORTESANTAN;PAMPLONA;PARTICULAR
IWX831;NORTESANTAN;PAMPLONA;PARTICULAR
IWX834;NORTESANTAN;PAMPLONA;PARTICULAR
SXX836;CAUCA;POPAYAN;PUBLICO
SXX839;CAUCA;POPAYAN;PUBLICO
KYX830;ANTIOQUIA;BELLO;PARTICULAR
CZX836;MAGDALENA;CIENAGA;PARTICULAR
CZX839;MAGDALENA;CIENAGA;PARTICULAR
IZX836;BOYACA;TUNJA;PARTICULAR
KZX831;ANTIOQUIA;BELLO;PARTICULAR
KZX833;ANTIOQUIA;BELLO;PARTICULAR
KZX836;ANTIOQUIA;BELLO;PARTICULAR
SZX834;ANTIOQUIA;MEDELLIN;PUBLICO
JBY832;BOYACA;GUATEQUE;PARTICULAR
JBY838;BOYACA;GUATEQUE;PARTICULAR
CCY833;VALLE;CALI;PARTICULAR
CDY830;VALLE;CALI;PARTICULAR
IDY833;ANTIOQUIA;TURBO;PARTICULAR
HEY838;CALDAS;CHINCHINA;PARTICULAR
VEY839;CALDAS;VILLAMARIA;PUBLICO
IFY830;ANTIOQUIA;TURBO;PARTICULAR
IGY831;NARINO;TUQUERRES;PARTICULAR
WGY831;RISARALDA;PEREIRA;PUBLICO
HHY833;CALDAS;SALAMINA;PARTICULAR
HHY837;CALDAS;SALAMINA;PARTICULAR
MHY833;ANTIOQUIA;MEDELLIN;PARTICULAR
RHY839;ANTIOQUIA;RIONEGRO;PARTICULAR
DIY836;CALDAS;LA DORADA;PARTICULAR
EIY831;SANTANDER;BARRANCABERM;PARTICULAR
IIY837;NARINO;TUQUERRES;PARTICULAR
EJY830;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
HJY837;CUNDINAMARCA;CHIA;PARTICULAR
MJY834;ANTIOQUIA;MEDELLIN;PARTICULAR
GKY839;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
IKY838;NARINO;IPIALES;PARTICULAR
HLY838;RISARALDA;PEREIRA;PARTICULAR
JMY833;TOLIMA;GUAYABAL;PARTICULAR
JMY837;TOLIMA;GUAYABAL;PARTICULAR
WMY833;QUINDIO;ARMENIA;PUBLICO
FNY832;TOLIMA;FRESNO;PARTICULAR
RNY834;VALLE;ROLDANILLO;PARTICULAR
KOY832;VALLE;GUACARI;PARTICULAR
EQY833;VALLE;LA UNION;PARTICULAR
EQY837;VALLE;LA UNION;PARTICULAR
BSY830;SANTANDER;BUCARAMANGA;PARTICULAR
TTY837;BOLIVAR;TURBACO;PUBLICO
IUY836;NORTESANTAN;OCANA;PARTICULAR
DVY839;CESAR;ROBLES (LA P;PARTICULAR
CWY831;MAGDALENA;CIENAGA;PARTICULAR
HWY839;QUINDIO;CALARCA;PARTICULAR
BZY835;VALLE;CALI;PARTICULAR
DZY835;VALLE;BUENAVENTURA;PARTICULAR
IBZ838;SANTANDER;BUCARAMANGA;PARTICULAR
UBZ838;BOLIVAR;MAGANGUE;PUBLICO
HCZ838;CALDAS;CHINCHINA;PARTICULAR
JCZ839;BOYACA;GUATEQUE;PARTICULAR
MCZ834;VALLE;CALI;PARTICULAR
NCZ839;CAUCA;PUERTO TEJAD;PARTICULAR
RCZ833;ATLANTICO;BARRANQUILLA;PARTICULAR
UCZ834;BOLIVAR;MAGANGUE;PUBLICO
CDZ832;VALLE;CALI;PARTICULAR
RDZ837;ATLANTICO;BARRANQUILLA;PARTICULAR
JEZ835;BOYACA;GUATEQUE;PARTICULAR
LHZ836;ANTIOQUIA;MEDELLIN;PARTICULAR
GKZ837;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
LMZ836;ANTIOQUIA;BELLO;PARTICULAR
LMZ839;ANTIOQUIA;BELLO;PARTICULAR
INZ839;CASANARE;YOPAL;PARTICULAR
RNZ833;VALLE;ROLDANILLO;PARTICULAR
FOZ832;TOLIMA;FRESNO;PARTICULAR
CQZ837;CUNDINAMARCA;LA CALERA;PARTICULAR
KQZ834;VALLE;GUACARI;PARTICULAR
KQZ838;VALLE;GUACARI;PARTICULAR
LQZ837;SANTANDER;BARBOSA;PARTICULAR
LQZ839;SANTANDER;BARBOSA;PARTICULAR
HSZ834;RISARALDA;LA VIRGINIA;PARTICULAR
SSZ831;CUNDINAMARCA;FUSAGASUGA;PUBLICO
WSZ831;TOLIMA;IBAGUE;PUBLICO
HTZ833;QUINDIO;ARMENIA;PARTICULAR
HTZ838;QUINDIO;ARMENIA;PARTICULAR
CUZ834;MAGDALENA;CIENAGA;PARTICULAR
GUZ837;CAUCA;POPAYAN;PARTICULAR
MUZ832;CALDAS;MANIZALES;PARTICULAR
HWZ837;QUINDIO;CALARCA;PARTICULAR
EXZ838;CUNDINAMARCA;UBATE;PARTICULAR
DYZ831;SUCRE;SAMPUES;PARTICULAR
FYZ837;CUNDINAMARCA;FACATATIVA;PARTICULAR
OYZ831;LA GUAJIRA;RIOHACHA;OFICIAL
JZZ839;ANTIOQUIA;MEDELLIN;PARTICULAR
DAA938;MAGDALENA;CIENAGA;PARTICULAR
XJA930;BOYACA;PUERTO BOYAC;PUBLICO
XJA932;BOYACA;PUERTO BOYAC;PUBLICO
XJA933;BOYACA;PUERTO BOYAC;PUBLICO
XJA938;BOYACA;PUERTO BOYAC;PUBLICO
RPA933;CALDAS;RIOSUCIO;PARTICULAR
CVA931;MAGDALENA;CIENAGA;PARTICULAR
BWA934;ANTIOQUIA;SABANETA;PARTICULAR
CYA936;MAGDALENA;CIENAGA;PARTICULAR
KJB936;VALLE;GUACARI;PARTICULAR
KJB939;VALLE;GUACARI;PARTICULAR
COB931;NORTESANTAN;CONVENCION;PARTICULAR
USB937;META;VILLAVICENCI;PUBLICO
CVB933;MAGDALENA;CIENAGA;PARTICULAR
CVB937;MAGDALENA;CIENAGA;PARTICULAR
DCC933;CALDAS;LA DORADA;PARTICULAR
OCC933;VALLE;CANDELARIA;OFICIAL
BRC934;SANTANDER;BUCARAMANGA;PARTICULAR
BTC938;SANTANDER;BUCARAMANGA;PARTICULAR
OUC934;CALDAS;LA DORADA;OFICIAL
BYC933;VALLE;CALI;PARTICULAR
BZC931;VALLE;CALI;PARTICULAR
DCD931;CALDAS;LA DORADA;PARTICULAR
VFD932;CALDAS;VILLAMARIA;PUBLICO
