PLACA;DEPARTAMENTO;CIUDAD;SERVICIO
CTV161;NORTESANTAN;CUCUTA;PARTICULAR
XZD130;SN ANDRESY;SAN ANDRES;PUBLICO
TVP171;BOYACA;PAIPA;PUBLICO
UPN514;CORDOBA;MONTERIA;PUBLICO
BDA345;BOLIVAR;TURBACO;PARTICULAR
BDH262;BOLIVAR;TURBACO;PARTICULAR
TXX027;CAUCA;MIRANDA;PUBLICO
BHW295;BOLIVAR;TURBACO;PARTICULAR
ETQ329;ATLANTICO;GALAPA;PARTICULAR
BIY482;BOLIVAR;TURBACO;PARTICULAR
TBD096;HUILA;PALERMO;PUBLICO
TNL367;ANTIOQUIA;RIONEGRO;PUBLICO
TWO728;VALLE;LA UNION;OFICIAL
BIT668;BOLIVAR;TURBACO;PARTICULAR
BOD142;BOLIVAR;TURBACO;PARTICULAR
TRT027;BOYACA;MIRAFLORES;PUBLICO
TXT908;CAUCA;MIRANDA;PUBLICO
VCT207;CALDAS;VILLAMARIA;PUBLICO
BCM460;BOLIVAR;TURBACO;PARTICULAR
SKN733;BOYACA;COMBITA;PUBLICO
DUD062;CESAR;VALLEDUPAR;PARTICULAR
CHW354;ANTIOQUIA;CAUCASIA;PARTICULAR
DUE573;CESAR;VALLEDUPAR;PARTICULAR
BPT114;BOLIVAR;SAN JUANNEP;PARTICULAR
QFQ754;META;VILLAVICENCI;PARTICULAR
TWP119;VALLE;LA UNION;OFICIAL
PKB872;MAGDALENA;SANTA MARTA;PARTICULAR
DUE237;CESAR;VALLEDUPAR;PARTICULAR
TOP490;ANTIOQUIA;TURBO;PUBLICO
TRX802;BOYACA;MIRAFLORES;PUBLICO
TVY573;BOYACA;PAIPA;PUBLICO
SOC596;CUNDINAMARCA;SOACHA;PUBLICO
OMT019;ANTIOQUIA;SABANETA;OFICIAL
CHS499;ANTIOQUIA;CAUCASIA;PARTICULAR
FFL278;CAQUETA;FLORENCIA;PARTICULAR
OTC652;TOLIMA;LERIDA;OFICIAL
ZIV607;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
ITR509;NORTESANTAN;OCANA;PARTICULAR
CTV179;NORTESANTAN;CUCUTA;PARTICULAR
FLF594;VALLE;FLORIDA;PARTICULAR
BBT529;BOLIVAR;TURBACO;PARTICULAR
SOT037;ANTIOQUIA;SABANETA;PUBLICO
BON251;BOLIVAR;TURBACO;PARTICULAR
CRI974;BOLIVAR;CARMEN DEBO;PARTICULAR
MOD932;BOLIVAR;MOMPOX;PARTICULAR
BLN009;BOLIVAR;TURBACO;PARTICULAR
URF082;NORTESANTAN;CUCUTA;PUBLICO
CTQ275;CUNDINAMARCA;LA CALERA;PARTICULAR
XZD675;SN ANDRESY;SAN ANDRES;PUBLICO
ITW912;NORTESANTAN;OCANA;PARTICULAR
EKX020;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BKY323;BOLIVAR;TURBACO;PARTICULAR
BOE907;BOLIVAR;TURBACO;PARTICULAR
TJA388;QUINDIO;CIRCASIA;PUBLICO
LTC004;VALLE;TULUA;PARTICULAR
BKO853;BOLIVAR;TURBACO;PARTICULAR
TVZ928;BOYACA;PAIPA;PUBLICO
OFT685;CUNDINAMARCA;PACHO;OFICIAL
ETR198;ATLANTICO;GALAPA;PARTICULAR
BMO932;BOLIVAR;TURBACO;PARTICULAR
ZOF248;RISARALDA;ST ROSA DCA;PARTICULAR
BNN238;BOLIVAR;TURBACO;PARTICULAR
DXZ684;META;RESTREPO;PARTICULAR
EVB882;ANTIOQUIA;ENVIGADO;PARTICULAR
AWP008;NARINO;PASTO;PARTICULAR
BVE005;BOLIVAR;TURBACO;PARTICULAR
MBD405;VALLE;CALI;PARTICULAR
LSK565;CUNDINAMARCA;VILLETA;PARTICULAR
TFV041;CUNDINAMARCA;RICAURTE;PUBLICO
BCP961;BOLIVAR;TURBACO;PARTICULAR
SKM210;BOYACA;COMBITA;PUBLICO
AJA797;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
EKY203;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
XUJ920;SANTANDER;MALAGA;PUBLICO
DUA784;CESAR;VALLEDUPAR;PARTICULAR
OFW521;CUNDINAMARCA;UBATE;OFICIAL
EVX166;CUNDINAMARCA;MOSQUERA;PARTICULAR
BAW527;BOLIVAR;TURBACO;PARTICULAR
BOS116;BOLIVAR;TURBACO;PARTICULAR
MQO089;TOLIMA;MARIQUITA;PARTICULAR
BPD285;BOLIVAR;TURBACO;PARTICULAR
BOO331;BOLIVAR;TURBACO;PARTICULAR
ZOG890;RISARALDA;ST ROSA DCA;PARTICULAR
CIW813;CUNDINAMARCA;CHIA;PARTICULAR
TBL048;HUILA;CAMPOALEGRE;PUBLICO
FAW906;CUNDINAMARCA;SOACHA;PARTICULAR
TKY762;ANTIOQUIA;ENVIGADO;PUBLICO
TPC790;MUNIC.MEDELL;MUNIC.MEDELL;PARTICULAR
ITD450;NORTESANTAN;CUCUTA;PARTICULAR
DAO941;META;ACACIAS;PARTICULAR
THK673;ANTIOQUIA;MEDELLIN;PUBLICO
SKV579;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
APJ721;ANTIOQUIA;APARTADO;PARTICULAR
OBM971;BOLIVAR;TURBACO;OFICIAL
BHR190;BOLIVAR;TURBACO;PARTICULAR
TCU100;NARINO;TUQUERRES;PUBLICO
BMD069;BOLIVAR;TURBACO;PARTICULAR
BVT871;ANTIOQUIA;SABANETA;PARTICULAR
ERQ721;NARINO;SANDONA;PARTICULAR
BLF598;BOLIVAR;TURBACO;PARTICULAR
BKH781;BOLIVAR;TURBACO;PARTICULAR
VAN200;VALLE;CALI;PUBLICO
DAT790;VALLE;CANDELARIA;PARTICULAR
OAI146;NARINO;PASTO;OFICIAL
CFC646;VALLE;CALI;PARTICULAR
NTU300;NARINO;PASTO;PARTICULAR
DUE159;CESAR;VALLEDUPAR;PARTICULAR
BEP824;BOLIVAR;TURBACO;PARTICULAR
BPB336;BOLIVAR;TURBACO;PARTICULAR
BKC740;BOLIVAR;TURBACO;PARTICULAR
FLN353;VALLE;FLORIDA;PARTICULAR
BGU597;BOLIVAR;TURBACO;PARTICULAR
TVS200;BOYACA;PAIPA;PUBLICO
PBG922;BOLIVAR;CARTAGENA;PARTICULAR
FTQ703;CUNDINAMARCA;MOSQUERA;PARTICULAR
TDN165;HUILA;BARAYA;PUBLICO
COW285;CUNDINAMARCA;MINISTERIO T;PUBLICO
TXR460;CAUCA;MIRANDA;PUBLICO
TVU090;BOYACA;PAIPA;PUBLICO
CTP909;CUNDINAMARCA;LA CALERA;PARTICULAR
TRT750;BOYACA;MIRAFLORES;PUBLICO
TOQ079;ANTIOQUIA;TURBO;PUBLICO
EVQ418;CUNDINAMARCA;MOSQUERA;PARTICULAR
PNP805;CORDOBA;MONTERIA;PARTICULAR
MOA374;BOYACA;MONIQUIRA;PARTICULAR
TMN291;VALLE;JAMUNDI;PUBLICO
TWM343;VALLE;LA UNION;OFICIAL
SOD069;CUNDINAMARCA;SOACHA;PUBLICO
NAK672;VALLE;CALI;PARTICULAR
TBU382;BOLIVAR;ARJONA;PUBLICO
FTZ610;CUNDINAMARCA;MOSQUERA;PARTICULAR
ONF704;VALLE;CALI;OFICIAL
THM345;ANTIOQUIA;MEDELLIN;PUBLICO
BCI002;BOLIVAR;TURBACO;PARTICULAR
THL045;ANTIOQUIA;MEDELLIN;PUBLICO
TOW293;ATLANTICO;BARRANQUILLA;PUBLICO
BUR488;BOLIVAR;TURBACO;PARTICULAR
TXP757;CAUCA;MIRANDA;PUBLICO
DXY430;META;RESTREPO;PARTICULAR
BEX472;BOLIVAR;TURBACO;PARTICULAR
FTR270;CUNDINAMARCA;MOSQUERA;PARTICULAR
BMZ853;BOLIVAR;TURBACO;PARTICULAR
BKP445;BOLIVAR;TURBACO;PARTICULAR
TWX736;VALLE;LA UNION;OFICIAL
BMP781;BOLIVAR;TURBACO;PARTICULAR
EKP357;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BOG118;BOLIVAR;TURBACO;PARTICULAR
SRY518;BOLIVAR;CLEMENCIA;PUBLICO
FAL046;CUNDINAMARCA;SOACHA;PARTICULAR
TRS197;BOYACA;MIRAFLORES;PUBLICO
ZGE393;SANTANDER;SAN GIL;PARTICULAR
QGA388;ATLANTICO;BARRANQUILLA;PARTICULAR
TRU870;BOYACA;MIRAFLORES;PUBLICO
JGA887;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
CSP102;BOLIVAR;ARJONA;PARTICULAR
BJD616;BOLIVAR;TURBACO;PARTICULAR
EWT716;CUNDINAMARCA;MOSQUERA;PARTICULAR
QFK360;META;VILLAVICENCI;PARTICULAR
TOP190;ANTIOQUIA;TURBO;PUBLICO
TXZ768;CAUCA;MIRANDA;PUBLICO
ETQ665;ATLANTICO;GALAPA;PARTICULAR
TII111;ANTIOQUIA;MEDELLIN;PUBLICO
TVR557;BOYACA;PAIPA;PUBLICO
JGC057;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
THM414;ANTIOQUIA;MEDELLIN;PUBLICO
DUD374;CESAR;VALLEDUPAR;PARTICULAR
BHW426;BOLIVAR;TURBACO;PARTICULAR
ETQ460;ATLANTICO;GALAPA;PARTICULAR
CID052;CUNDINAMARCA;CHIA;PARTICULAR
FTQ836;CUNDINAMARCA;MOSQUERA;PARTICULAR
ETQ427;ATLANTICO;GALAPA;PARTICULAR
TOV053;ATLANTICO;BARRANQUILLA;PUBLICO
TMS016;ANTIOQUIA;BELLO;PUBLICO
TXY875;CAUCA;MIRANDA;PUBLICO
EXB626;ATLANTICO;PUERTO COLOM;PARTICULAR
BJT884;BOLIVAR;TURBACO;PARTICULAR
DAT892;VALLE;CANDELARIA;PARTICULAR
EPB465;VALLE;LA UNION;PARTICULAR
QFP433;META;VILLAVICENCI;PARTICULAR
TNS292;ANTIOQUIA;RIONEGRO;PUBLICO
CSP514;BOLIVAR;ARJONA;PARTICULAR
DOC300;RISARALDA;DOS QUEBRADA;PARTICULAR
TVO639;BOYACA;PAIPA;PUBLICO
ARF972;QUINDIO;ARMENIA;PARTICULAR
TWY859;VALLE;LA UNION;OFICIAL
TXQ617;CAUCA;MIRANDA;PUBLICO
SLT734;TOLIMA;ESPINAL;PUBLICO
CSD979;BOLIVAR;ARJONA;PARTICULAR
QFS245;META;VILLAVICENCI;PARTICULAR
BHH407;BOLIVAR;TURBACO;PARTICULAR
BNT717;BOLIVAR;TURBACO;PARTICULAR
TVU654;BOYACA;PAIPA;PUBLICO
ETQ714;ATLANTICO;GALAPA;PARTICULAR
LUF139;META;VILLAVICENCI;PARTICULAR
PEA116;TOLIMA;PURIFICACION;PARTICULAR
BCN625;BOLIVAR;TURBACO;PARTICULAR
OFO459;SANTANDER;FLORIDABLANC;OFICIAL
SYT829;NORTESANTAN;CUCUTA;PUBLICO
BNO147;BOLIVAR;TURBACO;PARTICULAR
PKF065;MAGDALENA;SANTA MARTA;PARTICULAR
BGW495;BOLIVAR;TURBACO;PARTICULAR
SKX612;SUCRE;SAMPUES;PUBLICO
DAP094;VALLE;CANDELARIA;PARTICULAR
UQZ551;NORTESANTAN;CUCUTA;PUBLICO
WHC700;RISARALDA;PEREIRA;PUBLICO
OFO645;SANTANDER;FLORIDABLANC;OFICIAL
CGU003;ANTIOQUIA;CAUCASIA;PARTICULAR
BOJ266;BOLIVAR;TURBACO;PARTICULAR
SKZ757;SUCRE;SAMPUES;PUBLICO
FAP853;CUNDINAMARCA;SOACHA;PARTICULAR
PMK077;BOYACA;PAIPA;PARTICULAR
BFH871;BOLIVAR;TURBACO;PARTICULAR
FEC999;CAQUETA;FLORENCIA;PARTICULAR
VAV841;VALLE;CALI;PUBLICO
CTV171;NORTESANTAN;CUCUTA;PARTICULAR
TRT013;BOYACA;MIRAFLORES;PUBLICO
TFY033;CUNDINAMARCA;RICAURTE;PUBLICO
QFS577;META;VILLAVICENCI;PARTICULAR
XGC865;BOYACA;SOGAMOSO;PUBLICO
QFP720;META;VILLAVICENCI;PARTICULAR
DUE592;CESAR;VALLEDUPAR;PARTICULAR
ZGD505;SANTANDER;SAN GIL;PARTICULAR
ADK806;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
ECO211;BOYACA;SABOYA;PARTICULAR
TXN350;CAUCA;MIRANDA;PUBLICO
BIM261;BOLIVAR;TURBACO;PARTICULAR
BFR730;BOLIVAR;TURBACO;PARTICULAR
SNM092;CUNDINAMARCA;SOACHA;PUBLICO
SUE929;CUNDINAMARCA;FUSAGASUGA;PUBLICO
UVL831;ATLANTICO;BARRANQUILLA;PUBLICO
EKN520;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
LAT561;ANTIOQUIA;MEDELLIN;PARTICULAR
BOP597;BOLIVAR;TURBACO;PARTICULAR
NVU434;NARINO;PASTO;PARTICULAR
NVV433;NARINO;PASTO;PARTICULAR
CJT583;VALLE;CALI;PARTICULAR
BOY651;BOLIVAR;TURBACO;PARTICULAR
DUA799;CESAR;VALLEDUPAR;PARTICULAR
BUW046;BOLIVAR;TURBACO;PARTICULAR
AHF330;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
FAO221;CUNDINAMARCA;SOACHA;PARTICULAR
SOE570;CUNDINAMARCA;SOACHA;PUBLICO
TXL951;CAUCA;MIRANDA;PUBLICO
KDJ589;ANTIOQUIA;MEDELLIN;PARTICULAR
HAE010;CALDAS;MANIZALES;PARTICULAR
TXT882;CAUCA;MIRANDA;PUBLICO
UFS014;MAGDALENA;SANTA MARTA;PUBLICO
JGB687;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
WMA681;RISARALDA;LA VIRGINIA;PUBLICO
CRX769;CUNDINAMARCA;LA CALERA;PARTICULAR
PTK770;HUILA;PITALITO;PARTICULAR
GOP786;META;VILLAVICENCI;PARTICULAR
MAL542;CALDAS;MANZANARES;PARTICULAR
CAL678;VALLE;CALI;PARTICULAR
BOX539;BOLIVAR;TURBACO;PARTICULAR
OXO726;CESAR;VALLEDUPAR;OFICIAL
BUH957;BOLIVAR;TURBACO;PARTICULAR
CID392;CUNDINAMARCA;CHIA;PARTICULAR
JAT094;BOYACA;GUATEQUE;PARTICULAR
SKK932;BOYACA;COMBITA;PUBLICO
SKX870;SUCRE;SAMPUES;PUBLICO
OFO959;SANTANDER;FLORIDABLANC;OFICIAL
BLD108;BOLIVAR;TURBACO;PARTICULAR
TWU674;VALLE;LA UNION;OFICIAL
BDU293;BOLIVAR;TURBACO;PARTICULAR
BOH882;BOLIVAR;TURBACO;PARTICULAR
BEB476;BOLIVAR;TURBACO;PARTICULAR
SKK089;CUNDINAMARCA;ZIPAQUIRA;PUBLICO
BHR335;BOLIVAR;TURBACO;PARTICULAR
CTR992;CUNDINAMARCA;LA CALERA;PARTICULAR
NAM306;VALLE;CALI;PARTICULAR
BOB735;BOLIVAR;TURBACO;PARTICULAR
TRL673;BOYACA;MIRAFLORES;PUBLICO
BJY063;BOLIVAR;TURBACO;PARTICULAR
BKT753;BOLIVAR;TURBACO;PARTICULAR
QFO330;META;VILLAVICENCI;PARTICULAR
ETQ465;ATLANTICO;GALAPA;PARTICULAR
BNG556;BOLIVAR;TURBACO;PARTICULAR
BCZ170;BOLIVAR;TURBACO;PARTICULAR
BBQ743;BOLIVAR;TURBACO;PARTICULAR
VXH212;HUILA;NEIVA;PUBLICO
AUA034;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
MOE837;BOLIVAR;MOMPOX;PARTICULAR
CAD891;VALLE;CALI;PARTICULAR
QGO322;CUNDINAMARCA;CHIA;PARTICULAR
TVR323;BOYACA;PAIPA;PUBLICO
FTH314;CUNDINAMARCA;FACATATIVA;PARTICULAR
BFD327;BOLIVAR;TURBACO;PARTICULAR
ZGC017;SANTANDER;SAN GIL;PARTICULAR
CRF519;BOLIVAR;CARMEN DEBO;PARTICULAR
ASJ382;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
TWZ768;VALLE;LA UNION;OFICIAL
ECN467;BOYACA;SABOYA;PARTICULAR
EKV599;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
ZOD573;RISARALDA;ST ROSA DCA;PARTICULAR
TKS128;ANTIOQUIA;ENVIGADO;PUBLICO
TOO205;ANTIOQUIA;RIONEGRO;PUBLICO
GKC195;CUNDINAMARCA;VILLETA;PARTICULAR
BOU165;BOLIVAR;TURBACO;PARTICULAR
CTE764;CUNDINAMARCA;LA CALERA;PARTICULAR
TVR429;BOYACA;PAIPA;PUBLICO
OGO980;BOLIVAR;ARJONA;OFICIAL
BFQ655;BOLIVAR;TURBACO;PARTICULAR
TUX721;BOLIVAR;TURBACO;PUBLICO
BNT772;BOLIVAR;TURBACO;PARTICULAR
GGM549;HUILA;CAMPOALEGRE;PARTICULAR
ZGC599;SANTANDER;SAN GIL;PARTICULAR
SET591;NARIÑO;GUACHUCAL;PUBLICO
QFS676;META;VILLAVICENCI;PARTICULAR
DUE863;CESAR;VALLEDUPAR;PARTICULAR
NVB624;HUILA;NEIVA;PARTICULAR
BEM977;BOLIVAR;TURBACO;PARTICULAR
TFK947;META;ACACIAS;PUBLICO
TRW893;BOYACA;MIRAFLORES;PUBLICO
COW861;CUNDINAMARCA;MINISTERIO T;PUBLICO
BME435;BOLIVAR;TURBACO;PARTICULAR
MAT598;CALDAS;MANZANARES;PARTICULAR
BGH428;BOLIVAR;TURBACO;PARTICULAR
DUD394;CESAR;VALLEDUPAR;PARTICULAR
QGC510;ATLANTICO;BARRANQUILLA;PARTICULAR
QFN391;META;VILLAVICENCI;PARTICULAR
ZRK364;BOYACA;SOATA;PARTICULAR
BJQ590;BOLIVAR;TURBACO;PARTICULAR
DBC249;CALDAS;LA DORADA;PARTICULAR
CTB214;CUNDINAMARCA;LA CALERA;PARTICULAR
BMT588;BOLIVAR;TURBACO;PARTICULAR
COV439;BOYACA;COMBITA;PARTICULAR
MQG462;TOLIMA;MARIQUITA;PARTICULAR
NOT504;VALLE;TULUA;PARTICULAR
TBS512;BOLIVAR;ARJONA;PUBLICO
TOP458;ANTIOQUIA;TURBO;PUBLICO
ETO657;ATLANTICO;GALAPA;PARTICULAR
TWR730;VALLE;LA UNION;OFICIAL
HKJ418;RISARALDA;PEREIRA;PARTICULAR
BUN165;BOLIVAR;TURBACO;PARTICULAR
OBE512;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
BMD640;BOLIVAR;TURBACO;PARTICULAR
GRB861;CAUCA;POPAYAN;PARTICULAR
BGY126;BOLIVAR;TURBACO;PARTICULAR
TWX487;VALLE;LA UNION;OFICIAL
FED224;CAQUETA;FLORENCIA;PARTICULAR
BLZ499;BOLIVAR;TURBACO;PARTICULAR
BAD169;BOLIVAR;TURBACO;PARTICULAR
TCM065;NARINO;TUQUERRES;PUBLICO
TOQ961;ANTIOQUIA;TURBO;PUBLICO
CRZ165;CUNDINAMARCA;LA CALERA;PARTICULAR
TBW299;ANTIOQUIA;MEDELLIN;PUBLICO
XLE884;SANTANDER;BUCARAMANGA;PUBLICO
ZGE398;SANTANDER;SAN GIL;PARTICULAR
ETQ494;ATLANTICO;GALAPA;PARTICULAR
OFM397;SANTANDER;FLORIDABLANC;OFICIAL
DUE363;CESAR;VALLEDUPAR;PARTICULAR
OFM508;SANTANDER;FLORIDABLANC;OFICIAL
NVS964;NARINO;PASTO;PARTICULAR
TWM806;VALLE;LA UNION;OFICIAL
ZGE251;SANTANDER;SAN GIL;PARTICULAR
BFS491;BOLIVAR;TURBACO;PARTICULAR
EVV542;CUNDINAMARCA;MOSQUERA;PARTICULAR
AUD103;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
CTB281;CUNDINAMARCA;LA CALERA;PARTICULAR
BXE665;VALLE;CALI;PARTICULAR
HCC834;CALDAS;MANIZALES;PARTICULAR
TXT013;CAUCA;MIRANDA;PUBLICO
AIH990;NARIÑO;PUPIALES;PARTICULAR
DVW834;CESAR;ROBLES (LA P;PARTICULAR
SOL110;BOYACA;SOATA;PUBLICO
TKX452;ANTIOQUIA;ENVIGADO;PUBLICO
TRO445;BOYACA;MIRAFLORES;PUBLICO
COX117;CUNDINAMARCA;MINISTERIO T;PUBLICO
VSM941;HUILA;NEIVA;PUBLICO
GRF228;CAUCA;POPAYAN;PARTICULAR
NME354;CUNDINAMARCA;MINISTERIO T;PARTICULAR
CHT737;ANTIOQUIA;CAUCASIA;PARTICULAR
CJE143;CUNDINAMARCA;CHIA;PARTICULAR
BKZ440;BOLIVAR;TURBACO;PARTICULAR
HFC442;CALDAS;CHINCHINA;PARTICULAR
OBF489;BOGOTAD.E.;BOGOTA D.E.;OFICIAL
DUD994;CESAR;VALLEDUPAR;PARTICULAR
CSW246;BOLIVAR;ARJONA;PARTICULAR
DAT855;VALLE;CANDELARIA;PARTICULAR
BHA726;BOLIVAR;TURBACO;PARTICULAR
TCL236;NARINO;TUQUERRES;PUBLICO
ZOE878;RISARALDA;ST ROSA DCA;PARTICULAR
QGR954;CUNDINAMARCA;CHIA;PARTICULAR
CTU771;NORTESANTAN;CUCUTA;PARTICULAR
ADG421;ANTIOQUIA;ANDES;PARTICULAR
BPT847;BOLIVAR;SAN JUANNEP;PARTICULAR
TRN445;BOYACA;MIRAFLORES;PUBLICO
CTP117;CUNDINAMARCA;LA CALERA;PARTICULAR
COZ837;CUNDINAMARCA;MINISTERIO T;PUBLICO
SGO820;CAUCA;PATIA(ELBOR;PUBLICO
BGK454;BOLIVAR;TURBACO;PARTICULAR
MZA372;CALDAS;VILLAMARIA;PARTICULAR
BJA835;BOLIVAR;TURBACO;PARTICULAR
GKA085;CUNDINAMARCA;FUSAGASUGA;PARTICULAR
OZT630;HUILA;BARAYA;OFICIAL
HME816;RISARALDA;PEREIRA;PARTICULAR
AAT091;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
BHH026;BOLIVAR;TURBACO;PARTICULAR
NAS896;VALLE;CALI;PARTICULAR
BNL373;BOLIVAR;TURBACO;PARTICULAR
NSG643;VALLE;PALMIRA;PARTICULAR
JIB284;BOYACA;DUITAMA;PARTICULAR
GDJ370;HUILA;BARAYA;PARTICULAR
GDI639;HUILA;BARAYA;PARTICULAR
TVU152;BOYACA;PAIPA;PUBLICO
DAO371;META;ACACIAS;PARTICULAR
NAT780;VALLE;CALI;PARTICULAR
BGW186;BOLIVAR;TURBACO;PARTICULAR
EWO647;CUNDINAMARCA;MOSQUERA;PARTICULAR
CFT996;VALLE;CALI;PARTICULAR
FAO544;CUNDINAMARCA;SOACHA;PARTICULAR
BMI258;BOLIVAR;TURBACO;PARTICULAR
TII617;ANTIOQUIA;MEDELLIN;PUBLICO
EVG457;ANTIOQUIA;ENVIGADO;PARTICULAR
SYR183;NORTESANTAN;CUCUTA;PUBLICO
ZGD021;SANTANDER;SAN GIL;PARTICULAR
COZ748;CUNDINAMARCA;MINISTERIO T;PUBLICO
BAO494;BOLIVAR;TURBACO;PARTICULAR
BNI130;BOLIVAR;TURBACO;PARTICULAR
DOC346;RISARALDA;DOS QUEBRADA;PARTICULAR
MAL669;CALDAS;MANZANARES;PARTICULAR
CTF668;CUNDINAMARCA;LA CALERA;PARTICULAR
CJH534;CUNDINAMARCA;CHIA;PARTICULAR
TXX015;CAUCA;MIRANDA;PUBLICO
BVC193;BOLIVAR;TURBACO;PARTICULAR
BDK773;BOLIVAR;TURBACO;PARTICULAR
BHO714;BOLIVAR;TURBACO;PARTICULAR
TXT502;CAUCA;MIRANDA;PUBLICO
BDY591;BOLIVAR;TURBACO;PARTICULAR
BOU519;BOLIVAR;TURBACO;PARTICULAR
SKP304;ANTIOQUIA;LA CEJA;PUBLICO
SCD968;TOLIMA;HONDA;PUBLICO
DUD107;CESAR;VALLEDUPAR;PARTICULAR
DAT962;VALLE;CANDELARIA;PARTICULAR
TKX003;ANTIOQUIA;ENVIGADO;PUBLICO
BLN398;BOLIVAR;TURBACO;PARTICULAR
TXM815;CAUCA;MIRANDA;PUBLICO
QFF017;BOYACA;TUNJA;PARTICULAR
DAQ145;VALLE;CANDELARIA;PARTICULAR
BLT095;BOLIVAR;TURBACO;PARTICULAR
ETV745;ATLANTICO;PUERTO COLOM;PARTICULAR
GOD405;META;VILLAVICENCI;PARTICULAR
BLK731;BOLIVAR;TURBACO;PARTICULAR
TXT394;CAUCA;MIRANDA;PUBLICO
CUD788;NORTESANTAN;CUCUTA;PARTICULAR
TRT219;BOYACA;MIRAFLORES;PUBLICO
APE778;ANTIOQUIA;APARTADO;PARTICULAR
CHO544;ANTIOQUIA;CAUCASIA;PARTICULAR
XMA377;SANTANDER;BUCARAMANGA;PUBLICO
BCB226;BOLIVAR;TURBACO;PARTICULAR
CTJ934;CUNDINAMARCA;LA CALERA;PARTICULAR
TVR382;BOYACA;PAIPA;PUBLICO
KFI222;ANTIOQUIA;MEDELLIN;PARTICULAR
BPZ760;BOLIVAR;SAN JUANNEP;PARTICULAR
OFM722;SANTANDER;FLORIDABLANC;OFICIAL
JTJ197;TOLIMA;FRESNO;PARTICULAR
BEC092;BOLIVAR;TURBACO;PARTICULAR
TVQ973;BOYACA;PAIPA;PUBLICO
SAD124;TOLIMA;ALVARADO;PUBLICO
QFR682;META;VILLAVICENCI;PARTICULAR
BMH661;BOLIVAR;TURBACO;PARTICULAR
DAQ371;VALLE;CANDELARIA;PARTICULAR
BUT245;BOLIVAR;TURBACO;PARTICULAR
TFZ888;CUNDINAMARCA;RICAURTE;PUBLICO
TKY916;ANTIOQUIA;ENVIGADO;PUBLICO
TNT326;ANTIOQUIA;RIONEGRO;PUBLICO
OFO941;SANTANDER;FLORIDABLANC;OFICIAL
TWL732;VALLE;LA UNION;OFICIAL
MAD433;CALDAS;MANIZALES;PARTICULAR
FTN959;CUNDINAMARCA;MOSQUERA;PARTICULAR
QFN816;META;VILLAVICENCI;PARTICULAR
ZAN879;VALLE;ZARZAL;PARTICULAR
TMP891;ANTIOQUIA;BELLO;PUBLICO
TOK469;ANTIOQUIA;RIONEGRO;PUBLICO
BML983;BOLIVAR;TURBACO;PARTICULAR
THL991;ANTIOQUIA;MEDELLIN;PUBLICO
VXW191;HUILA;GARZON;PUBLICO
OBY927;RISARALDA;DOS QUEBRADA;OFICIAL
COX908;CUNDINAMARCA;MINISTERIO T;PUBLICO
EKR119;CUNDINAMARCA;ZIPAQUIRA;PARTICULAR
BLO640;BOLIVAR;TURBACO;PARTICULAR
NDC272;CAUCA;PUERTO TEJAD;PARTICULAR
OFO911;SANTANDER;FLORIDABLANC;OFICIAL
ETQ738;ATLANTICO;GALAPA;PARTICULAR
TVR087;BOYACA;PAIPA;PUBLICO
MLQ629;BOYACA;MONIQUIRA;PARTICULAR
TRR793;BOYACA;MIRAFLORES;PUBLICO
CTW477;NORTESANTAN;CUCUTA;PARTICULAR
BIX387;BOLIVAR;TURBACO;PARTICULAR
TOK513;ANTIOQUIA;RIONEGRO;PUBLICO
DUC118;CESAR;VALLEDUPAR;PARTICULAR
DVV407;CESAR;ROBLES (LA P;PARTICULAR
AIY759;BOGOTAD.E.;BOGOTA D.E.;PARTICULAR
TVY060;BOYACA;PAIPA;PUBLICO
BAT068;BOLIVAR;TURBACO;PARTICULAR
BPB834;BOLIVAR;TURBACO;PARTICULAR
BJV431;BOLIVAR;TURBACO;PARTICULAR
TMQ598;ANTIOQUIA;BELLO;PUBLICO
TBW993;ANTIOQUIA;MEDELLIN;PUBLICO
ZGA434;SANTANDER;SAN GIL;PARTICULAR
IDB654;SANTANDER;BUCARAMANGA;PARTICULAR
TBX787;ANTIOQUIA;MEDELLIN;PUBLICO
BML333;BOLIVAR;TURBACO;PARTICULAR
FLT446;TOLIMA;FRESNO;PARTICULAR
BUV609;BOLIVAR;TURBACO;PARTICULAR
